longitude,latitude,point_id,distance_to_building_m,distance_to_park_m,distance_to_library_m,distance_to_parking_m,distance_to_footway_m,distance_to_grass_m,distance_to_fitness_centre_m,distance_to_wood_m,distance_to_wetland_m
-84.40482891,33.77832751,479,2.953176798,271.9489869,915.1893552,2.547935024,4.745313774,447.6875025,1552.955123,153.5431237,696.1512586
-84.40647452,33.77746056,480,55.52501515,452.2142796,1017.842049,63.47941255,56.26237241,534.7205605,1629.386521,0,875.1402504
-84.40646093,33.77791106,481,34.53444153,426.1150137,1033.825387,68.99169028,80.65794106,552.6811204,1653.690911,0,853.1427167
-84.40700041,33.7779224,482,73.58079938,470.6081238,1080.956469,116.6549594,46.411643,598.8689134,1697.242675,0,898.8447108
-84.40698682,33.7783729,483,37.71167138,451.163226,1098.298403,95.63888967,77.54414138,619.010758,1722.041199,3.801355185,880.2862326
-84.40644735,33.77836155,484,7.219201631,404.5370876,1051.944592,68.73109085,38.44405338,574.4447439,1679.132759,22.58080615,833.5673531
-84.40697324,33.7788234,485,17.48736048,436.605665,1117.609895,45.64542703,50.88370824,642.4209379,1747.9185,49.92577409,864.2256004
-84.40643376,33.77881205,486,0,388.2351162,1072.091377,46.95135439,20.78897819,599.597454,1705.661166,59.04869946,816.588372
-84.40268462,33.77783158,487,63.9427606,150.2136602,714.906452,90.77410331,33.73650321,270.4506209,1361.293555,158.9675175,554.407126
-84.40376356,33.7778543,488,1.200488338,225.3585909,803.389786,31.99918686,0.963108083,338.4060396,1442.219914,234.4896251,634.4335265
-84.40322409,33.77784294,489,48.18941813,187.9063348,758.7906112,57.97087583,44.7125814,302.2103456,1401.448968,205.8995822,593.6636931
-84.40374996,33.7783048,490,0,193.6614285,826.5758542,9.128107163,19.92776584,372.8927334,1471.323035,246.5480121,607.8551939
-84.40267101,33.77828208,491,31.10420596,117.208588,740.8668772,63.61997287,3.990086139,312.5282089,1392.089557,146.7582693,523.7836371
-84.40321049,33.77829344,492,34.5536227,154.9924501,783.297955,20.36534643,30.07818951,340.3842476,1431.381292,196.6264376,565.1713171
-84.40373636,33.7787553,493,4.947544452,161.9642662,852.068153,20.37774836,0.733272925,410.5841371,1501.527445,249.1048781,584.3543222
-84.40319688,33.77874394,494,39.62570824,123.2952877,810.1531835,20.79576905,19.59916718,381.3027393,1462.410885,199.8231066,539.8153895
-84.4026574,33.77873258,495,31.4088408,84.6263092,769.2049299,63.68159069,36.067766,355.846815,1423.975607,151.014263,496.3177769
-84.4026438,33.77918307,496,37.63338196,52.92914681,799.6678803,70.63575728,36.442547,347.9080125,1456.880133,170.5069665,472.5604435
-84.40428944,33.77831615,497,6.335826732,232.330407,870.5742928,15.96188144,2.706350425,408.9456508,1511.863269,200.3422646,651.5805827
-84.40427584,33.77876665,498,4.566672122,202.8164208,894.8139996,36.65857461,2.348771325,443.5841389,1541.273414,219.1803261,629.7136595
-84.40481532,33.77877801,499,1.805731765,247.0475699,938.2771714,15.83614374,5.278757991,479.5356535,1581.601342,174.2881228,675.7282087
-84.4053548,33.77878936,500,0,293.1390506,982.3624621,0,6.031665102,517.8242922,1622.467835,132.7691441,722.272754
-84.40480172,33.7792285,501,0,230.453362,963.4088151,30.88766397,14.15213729,514.2808435,1611.290166,202.6691255,658.476005
-84.40534121,33.77923986,502,0,279.2968909,1006.39381,0,23.38352005,550.1566509,1651.422135,163.5733264,706.1585999
-84.40426224,33.77921715,503,3.135368881,182.2381706,921.1322318,24.51329347,1.353812742,480.9337078,1571.72419,243.1631167,611.1639142
-84.40478813,33.779679,504,9.321177147,224.0200936,990.428715,36.89951859,6.724012167,546.8704841,1641.96504,234.2606723,644.6492739
-84.40532761,33.77969035,505,8.088951496,274.0127799,1032.289202,16.89518071,9.032132371,584.9809258,1681.365,199.9880659,693.2834957
-84.4058671,33.7797017,506,17.41484367,324.0077234,1074.845548,18.56490031,0.306510854,620.7980656,1721.315581,170.2969774,742.0992686
-84.40589428,33.77880071,507,0,340.3358698,1026.989758,0,6.582340203,557.969132,1663.833208,92.92149201,769.251097
-84.40695966,33.7792739,508,4.147423232,427.435091,1138.790749,0,3.500982203,668.7563118,1774.827393,98.75553516,850.8042816
-84.40642017,33.77926255,509,0,377.8925188,1094.153744,45.26998278,6.361494872,627.7319889,1733.226242,103.6668786,802.3706166
-84.40588069,33.77925121,510,0,328.4885912,1050.000218,0,15.47873648,588.0985421,1692.079826,129.3869688,754.141424
-84.40640659,33.77971305,511,20.64336414,374.0040187,1118.018296,0,23.88777503,658.4662428,1761.779328,151.6802377,791.0629833
-84.40694607,33.7797244,512,25.42920874,424.0011878,1161.738725,0,16.89013063,697.6857083,1802.721684,148.3668714,840.1487741
-84.40693249,33.78017489,513,68.80144423,426.4425607,1186.35128,0,63.45138264,728.9003296,1831.55635,198.1736646,832.3653043
-84.40372276,33.77920579,514,0,135.3246082,879.6662048,13.15597198,4.646902458,447.6015427,1532.768039,261.382016,564.3155243
-84.40210432,33.77917171,515,19.35018516,14.26016833,761.4438668,120.0225382,2.204462426,298.1382351,1420.056566,130.1870166,428.0701505
-84.40318328,33.77919443,516,24.03477917,91.7319374,839.1309048,23.94599611,45.50785569,397.7355442,1494.469401,214.9339246,518.0566493
-84.40424864,33.77966765,517,22.86811971,174.0316094,949.3561413,19.84444409,2.227498634,496.9041642,1603.1563,272.570226,596.2410311
-84.40263019,33.77963357,518,35.13426794,24.35153745,832.0223635,69.32425428,3.53634985,347.0634158,1490.735696,200.848061,453.0953652
-84.40370916,33.77965629,519,11.98193944,124.0524077,909.1782699,9.61236852,5.430007463,446.9453775,1564.982765,282.1132331,548.1186442
-84.40316967,33.77964493,520,16.5726746,74.10127268,870.019063,20.86801486,4.483178656,396.9969679,1527.492057,239.7163114,500.3645961
-84.40369556,33.78010679,521,20.1945791,132.1561581,940.4241708,30.78356457,12.18754189,450.7948194,1598.112714,309.6049003,536.1120081
-84.40315607,33.78009543,522,0,86.98993555,902.6215511,62.13619597,6.144389013,401.2240135,1561.417682,271.5349479,487.1824773
-84.40261658,33.78008407,523,18.17650108,51.66476217,866.0564115,48.24314586,9.58308592,351.7747132,1525.478976,237.922806,438.4945234
-84.40477453,33.7801295,524,0,228.6072015,1019.186702,31.2156636,3.503083183,550.1695097,1673.571745,270.6309117,634.4720037
-84.40531402,33.78014085,525,4.760287156,277.7755458,1059.91202,35.45943745,3.752646813,599.9347878,1712.244566,239.2807959,683.8304194
-84.40423504,33.78011815,526,7.924837898,179.8978915,979.3209778,9.639179075,0.336725285,500.4510259,1635.513166,304.9588366,585.2225255
-84.40530043,33.78059135,527,14.2694798,290.2335337,1089.130839,4.466859039,3.389035723,606.6151849,1744.01108,281.9847019,677.9425342
-84.40422145,33.78056864,528,15.5847506,198.5938107,1010.871937,14.94355675,5.064870827,508.4402249,1668.740995,341.2738578,578.3316017
-84.40476094,33.78058,529,9.780133093,243.592904,1049.539913,12.99889925,4.012022009,557.4466095,1706.058492,309.0461747,628.1216129
-84.40474734,33.7810305,530,0,267.233518,1081.354023,16.10008593,6.859983106,569.0403812,1739.375972,350.3849467,625.7146296
-84.40528683,33.78104185,531,25.45277409,310.3413514,1119.820736,0.369263244,14.31421774,617.28617,1776.616965,326.7651219,675.7130432
-84.40420785,33.78101914,532,0.588738654,226.9708173,1043.865205,33.30714987,25.98733164,521.1254123,1702.788801,379.1619402,575.7164915
-84.40582633,33.7810532,533,50.98548854,355.2601239,1159.167993,0,44.86093963,665.7908649,1814.471524,309.4855068,725.7116755
-84.40585351,33.7801522,534,0,327.1960499,1101.401583,29.71909058,4.128412435,649.7361078,1751.490943,215.0840146,733.2757746
-84.406393,33.78016355,535,39.85885662,376.7695002,1143.572212,0,30.79533344,691.4536397,1791.273177,200.6663084,782.7915947
-84.40583992,33.7806027,536,15.90206477,337.8365068,1129.547671,3.475660492,2.672833699,655.9094776,1782.558195,261.7655556,727.7880177
-84.4069189,33.78062539,537,43.13766168,434.6602211,1212.527053,6.906294217,82.48079571,754.7766312,1861.287688,248.0582072,827.5349158
-84.40637941,33.78061405,538,41.93224828,386.0459902,1170.704872,5.275474646,35.49245922,705.3031284,1821.662095,250.0540744,777.6533404
-84.40690532,33.78107589,539,10.65865324,448.3366571,1240.167065,0.440084379,102.4546832,763.3793265,1891.873423,297.981454,825.7094368
-84.40636582,33.78106455,540,0.990719355,401.3823076,1199.309131,2.914481767,63.06484548,714.5017396,1852.902043,299.6449782,775.710484
-84.40368196,33.78055729,541,14.19061912,156.6572705,973.2369267,8.561569097,6.004870017,459.6479111,1632.102154,342.2316647,528.5812354
-84.40314247,33.78054593,542,29.81042499,121.0103267,936.7593923,57.92667543,3.118588472,411.145889,1596.188701,308.2183414,478.8828701
-84.40260298,33.78053456,543,15.64048737,98.71928851,901.579837,16.94738882,2.479645866,363.0505225,1561.050704,279.0601721,429.2545681
-84.40206349,33.7805232,544,14.60833615,94.37835067,867.8561205,0,1.834799848,315.5478121,1526.741704,256.418824,379.7238011
-84.40312886,33.78099642,545,14.77845501,163.4617675,972.2708746,69.37674621,35.52375768,426.7331426,1631.751073,348.2324855,475.7213895
-84.40258937,33.78098506,546,0,147.7218609,938.4235169,52.73236398,13.34201319,380.6125522,1597.395535,322.7102379,425.7247014
-84.40366835,33.78100778,547,16.25764931,191.3576512,1007.463453,54.04991952,2.78399922,473.6416738,1666.898507,378.6684966,525.7187076
-84.40311525,33.78144692,548,15.89828939,209.2749381,1009.010975,19.38516091,0.897733774,447.3940188,1668.054183,390.5549666,477.7243078
-84.40257576,33.78143556,549,23.83165367,197.2257551,976.4380121,49.03055432,11.00137442,403.6411127,1634.461895,367.979912,427.9015685
-84.40203626,33.78142419,550,25.84250834,194.2591628,945.3884043,72.423386,19.58415872,361.5119469,1601.726137,351.0548743,378.1256277
-84.39935242,33.78091684,551,38.01871817,150.0838276,773.0504238,0,9.507021955,160.7321193,1411.041487,234.8812201,125.799868
-84.39987829,33.78137871,552,28.83679803,195.3949111,839.6853035,44.85986117,7.131309941,227.4859274,1480.46288,285.5630807,180.2663099
-84.39933879,33.78136734,553,55.40512614,200.07102,818.7792452,46.0227603,7.475403447,206.4746563,1452.870012,235.8929681,131.8149481
-84.3987993,33.78135596,554,33.97394002,203.7247296,800.4545557,67.48945288,8.138655977,192.3626044,1426.496478,186.3993342,85.05267333
-84.39878567,33.78180645,555,83.96557762,252.9663165,847.6555847,107.9946849,41.54608107,241.8185428,1469.586811,199.6346807,116.0482612
-84.39932517,33.78181783,556,95.48963969,250.0582124,864.9808939,95.9882151,42.52168312,253.2760921,1495.200476,247.0649071,153.6533449
-84.39986466,33.78182921,557,67.65090308,245.3946257,884.7959671,94.75986456,43.07598074,272.5321175,1522.026128,294.9958947,196.8540115
-84.39985104,33.78227971,558,114.7462943,295.394437,930.4065767,144.7289077,93.06032802,317.9250372,1564.08335,311.0486833,223.5726806
-84.39931154,33.78226833,559,136.4275492,299.7196163,911.5834802,145.9536699,92.5187697,301.034242,1537.991436,265.6374279,186.6617049
-84.39877204,33.78225695,560,133.9572152,302.456855,895.1605917,154.1780713,91.52762226,285.4608044,1513.102306,222.2053168,157.1637382
-84.39827344,33.78089408,561,1.926588214,174.5102499,737.0637996,56.47666377,5.943077916,139.17534,1357.998505,135.5272162,26.21008608
-84.39719446,33.78087131,562,0,241.5167378,713.3856822,5.423962197,21.42355391,123.047165,1310.450991,39.57354034,58.80230435
-84.39718082,33.78132181,563,16.25863472,275.3516415,762.7002204,2.934398166,12.7751498,115.2054645,1355.387396,42.05577087,70.88240166
-84.39772031,33.78133319,564,47.83465513,243.680678,772.2587537,23.66468916,11.16399392,165.1580665,1377.684312,89.02026349,40.3146759
-84.39825981,33.78134458,565,50.21941609,218.9566604,784.8920558,72.9467198,9.793966562,189.1288461,1401.411122,137.273199,45.73626332
-84.39824617,33.78179507,566,91.63254978,265.3869081,832.9754101,90.89592986,40.18757463,222.2218011,1445.249572,153.8374645,91.2416981
-84.39716718,33.7817723,567,8.680810882,313.539022,812.0985905,50.68739351,21.85015545,127.9560594,1400.66705,79.30879472,107.2209958
-84.39770668,33.78178369,568,58.66272356,286.1266584,821.0822597,58.51253116,24.25415306,174.2918272,1422.254287,111.7046337,89.65329791
-84.39823254,33.78224557,569,112.2383719,312.9191634,881.272108,107.3526658,89.48559756,239.7560906,1489.476256,182.1734408,139.8509534
-84.39769305,33.78223418,570,62.88837648,330.6911799,870.0394082,59.01943564,42.0981437,196.1583419,1467.174308,148.3210108,139.307806
-84.40149677,33.78141283,571,17.05752595,191.8187028,916.0170733,56.66258808,30.26036268,321.645189,1569.90049,338.7211552,328.417765
-84.40095727,33.78140146,572,20.77890901,191.0762253,888.4904738,32.3104664,17.33010372,284.9918726,1539.041416,333.3962363,278.8143942
-84.40041778,33.78139009,573,11.30887676,196.1413892,862.9851479,54.8872714,32.65192917,252.9527768,1509.208206,332.4480103,229.3833134
-84.40094366,33.78185196,574,67.58278452,240.9344996,931.239935,82.24683074,48.30111988,322.9250694,1579.063543,383.3734603,289.8892974
-84.40148315,33.78186332,575,67.04857048,241.7591089,957.5383925,94.4905426,56.12014928,355.6906811,1609.155288,388.0131192,337.8785781
-84.40040416,33.78184058,576,61.29889857,246.1352507,906.9376274,93.69747028,55.78903862,295.0344731,1550.00084,343.3997066,242.6801461
-84.40202265,33.78187469,577,72.20664561,244.1995688,985.6732367,91.51571739,51.01953207,392.1111077,1640.21944,398.9149675,386.3711887
-84.40093004,33.78230245,578,117.0602514,290.8414384,974.679594,132.2208566,96.67608532,363.7867967,1619.640351,405.1263555,308.6568425
-84.40146954,33.78231382,579,117.039615,291.6995149,999.8361204,140.1651754,101.796907,393.1616634,1648.991793,437.4658162,354.1344348
-84.40039054,33.78229108,580,111.2889204,296.1291123,951.4874432,139.8063636,100.6264584,339.2721228,1591.318886,357.6860686,264.8148315
-84.39715355,33.7822228,581,13.63044385,354.6757817,861.5663731,21.02362296,9.429204004,156.4391486,1446.257715,113.7419021,151.4019239
-84.39713991,33.78267329,582,20.1926173,397.8480891,911.092262,8.028180083,18.3032193,193.7765373,1492.130883,155.4443426,198.3304901
-84.39767941,33.78268468,583,69.89945553,376.6229524,919.1088436,57.9847855,48.27851047,227.1091129,1512.413185,184.2799608,188.8104324
-84.39821891,33.78269606,584,119.7832094,361.1185327,929.7489032,106.9067735,92.55394666,265.6754356,1534.057597,218.4224338,189.1864975
-84.39820528,33.78314656,585,120.2256073,409.7496632,978.3790255,109.7037346,116.2693892,297.7984069,1578.963554,254.9136866,238.7986025
-84.39766578,33.78313518,586,70.82817053,423.4773195,968.2734949,59.71334365,66.26941585,263.9678072,1557.943142,224.0197029,238.5007779
-84.39712627,33.78312379,587,24.06372447,442.4604997,960.6672704,9.722952749,16.26960649,235.3543827,1538.26128,200.9693185,246.4699252
-84.40091642,33.78275295,588,166.1545856,340.7756616,1018.721162,182.2091344,146.1490088,406.6952993,1660.731182,422.6683818,333.9195833
-84.40199543,33.78277569,589,134.8582272,344.0803809,1068.707967,141.4377166,148.422609,463.5424325,1718.98406,495.7594887,420.4599756
-84.40037692,33.78274158,590,161.2789422,346.1229738,996.5544888,187.915999,148.7916376,384.3340943,1633.122466,377.4394265,293.8709524
-84.40145593,33.78276432,591,167.0306595,341.639921,1042.815785,177.8197381,150.2522858,433.1700897,1689.368855,468.86736,376.3567983
-84.4009028,33.78320344,592,215.0827836,390.7267085,1063.289848,232.20246,195.8897651,451.0668459,1702.298814,445.1626198,364.3288759
-84.40144231,33.78321482,593,204.8272174,391.580327,1086.396455,211.9778522,199.471523,475.0753199,1730.24863,489.2420652,403.5810715
-84.39929792,33.78271882,594,179.4506717,349.1005578,958.5285264,195.9191247,142.5158563,349.4201639,1581.205505,291.6923725,225.9996322
-84.39875841,33.78270745,595,169.7353841,352.0913815,942.9236339,156.3830648,140.7183411,307.55215,1557.007316,252.7773721,202.3207412
-84.39983742,33.7827302,596,163.5749963,345.3943029,976.4470762,194.7138452,143.0556157,364.3720929,1606.595755,333.5752995,257.328555
-84.4003633,33.78319207,597,211.268964,395.9566316,1042.07166,236.8101055,197.8260082,429.5524068,1675.375236,402.469524,328.014296
-84.39874478,33.78315794,598,169.9757734,401.8165412,990.9073993,158.397829,159.2489007,335.6914938,1601.2698,288.8210465,249.3329581
-84.39928429,33.78316932,599,219.8393287,398.6358621,1005.76808,207.6450745,192.5129428,376.4221924,1624.808925,323.4279475,268.9034686
-84.39982379,33.7831807,600,212.9479908,395.3942027,1022.859417,244.7049372,193.0526968,411.3877224,1649.528149,361.6540854,295.7215361
-84.40581274,33.7815037,601,57.78659614,378.5313803,1190.152482,9.905540821,55.66771666,679.2184544,1847.187079,357.8286625,727.0759747
-84.40527324,33.78149235,602,52.28760387,336.7313538,1151.86413,10.80051696,35.67069246,631.7455569,1810.01686,372.8746676,677.1780814
-84.40473374,33.78148099,603,30.57945783,297.4726936,1114.503933,10.00835218,5.307589784,584.6940982,1773.477365,393.7380902,627.2964489
-84.40419425,33.78146964,604,20.57218614,261.9007487,1078.168383,34.34194555,2.830615551,538.1746262,1737.608384,419.5519631,577.4352914
-84.40472015,33.78193149,605,62.35413414,332.5150428,1148.874019,54.77911647,50.39640652,604.0922293,1808.318323,438.5085592,632.3658002
-84.40525965,33.78194285,606,97.743403,368.0546901,1185.151243,60.09370828,71.4252311,649.7404725,1844.167625,419.8756846,681.9144134
-84.40578555,33.78240469,607,136.5569294,438.6781354,1255.805686,109.8928223,142.0385749,715.8618406,1914.859392,455.5891761,739.2102099
-84.40524605,33.78239334,608,129.8332015,403.1631248,1219.580241,107.4246953,114.0691242,670.9865234,1879.028318,467.4993726,690.1528616
-84.40470655,33.78238199,609,92.1092166,371.0020269,1184.358057,59.53545029,92.54076202,626.8872741,1843.856923,484.3034476,641.2411484
-84.40416705,33.78237063,610,71.42798046,343.1391886,1150.231303,23.42807119,85.23984284,583.7400058,1809.383675,505.5135956,592.5111379
-84.40689173,33.78152639,611,29.44812032,466.9925142,1269.175655,29.36013014,133.6274257,775.1182033,1923.272795,347.9267448,826.9087684
-84.40635223,33.78151505,612,26.57583048,422.1184752,1229.282265,26.63142408,99.27963818,727.0302393,1884.950708,349.3525236,776.9869961
-84.40633865,33.78196554,613,76.5540783,447.5044775,1260.526629,67.38848702,126.2649489,742.720137,1917.767547,399.1331339,781.1842236
-84.40687815,33.78197689,614,77.33768415,490.059444,1299.461172,78.14648837,166.434339,789.8534434,1955.446608,397.8857783,830.8848014
-84.40579915,33.7819542,615,92.16041901,406.6475823,1222.397409,59.89918158,95.83989488,695.987027,1880.662994,406.5727789,731.5244556
-84.40632506,33.78241604,616,126.4109994,476.7981834,1292.950067,114.5466129,164.4056815,761.3760142,1951.313803,448.9625055,788.3860072
-84.40686456,33.78242739,617,126.8662405,516.947298,1330.93645,127.7718259,196.9435959,807.4210148,1988.357269,447.8539554,837.6593928
-84.40365475,33.78145828,618,17.46203395,231.7196602,1042.964575,32.67103831,1.641903128,492.3379613,1702.452298,417.9200262,527.5805874
-84.40256215,33.78188606,619,28.9599763,246.9296433,1015.491844,41.95110186,37.40708743,431.2613835,1672.201806,414.3386702,435.2050752
-84.40364115,33.78190878,620,13.49176411,275.2639664,1079.61456,4.004485861,34.12846431,515.2250976,1738.717061,459.2651373,533.5213036
-84.40418065,33.78192014,621,22.70430817,301.1116943,1113.660431,4.812149753,35.24113466,559.1888423,1773.154277,461.8267235,582.8942814
-84.40310165,33.78189742,622,5.133357097,256.655898,1046.850344,7.339250573,32.81070651,472.4633753,1705.050718,434.511795,484.2770069
-84.40254854,33.78233655,623,66.47776984,296.7330434,1055.469649,71.23654621,84.20927225,462.6517199,1710.570686,461.4583964,447.9905142
-84.40200904,33.78232519,624,98.01085543,294.1399748,1026.812653,108.119735,99.07639358,426.393426,1679.319209,447.1636288,400.6910897
-84.40362754,33.78235928,625,63.47987064,320.6968997,1117.30036,36.77801708,84.11514391,541.7722162,1775.649237,502.1870013,544.0116603
-84.40308804,33.78234792,626,54.15382467,304.8745648,1085.674047,53.16900588,82.78865019,501.280235,1742.696515,479.6538522,495.8103716
-84.40253493,33.78278705,627,113.1050859,346.5930601,1096.270348,115.712558,133.3533385,497.0984278,1749.527155,509.1199633,465.7560977
-84.40577196,33.78285519,628,183.8533304,473.8298816,1290.28695,159.8864631,181.8932605,738.5921796,1949.738363,504.7985441,750.1569433
-84.40523246,33.78284384,629,162.6429524,441.1538909,1255.057153,127.7883151,160.28252,695.1856929,1914.560162,515.5732112,701.865142
-84.40469295,33.78283249,630,134.4625506,411.9693608,1220.85892,91.29215817,139.9563771,652.7234388,1880.053601,530.8577042,653.8301887
-84.40521886,33.78329434,631,202.6050337,481.3449966,1291.495626,161.6157225,204.2412325,722.0411212,1950.726482,563.9820998,716.8491762
-84.40413984,33.78327163,632,167.9896918,432.3158605,1226.220632,122.996797,185.2372592,641.7732157,1883.7345,595.8725878,623.3686217
-84.40467935,33.78328299,633,180.7657248,454.7471875,1258.288121,134.6255787,188.7108432,681.2548132,1916.87108,577.9878675,669.8735627
-84.40575837,33.78330569,634,232.2849527,511.4596827,1325.757485,197.7757242,225.8215218,763.9231904,1985.263931,554.1494771,764.2086711
-84.40685097,33.78287789,635,176.6606028,547.0930078,1363.519097,177.6074473,234.2502311,827.640579,2021.968798,497.8285229,847.3352131
-84.40631147,33.78286654,636,176.2353618,509.3257876,1326.466121,163.2223637,207.6430083,782.7858379,1985.552506,498.8260259,798.659002
-84.40683739,33.78332839,637,226.5455676,579.9888012,1397.131641,225.3547702,275.6076224,850.3229746,2056.246827,547.8077318,859.8143222
-84.40629788,33.78331704,638,226.1372697,544.5080424,1360.994073,212.5138902,251.3136513,806.7303769,2020.448452,548.7143856,811.8848714
-84.40415345,33.78282113,639,119.7608123,387.0668586,1187.781354,73.06615374,135.238551,611.4021813,1846.256341,550.2763561,606.0983393
-84.40307444,33.78279841,640,104.1056145,353.5883914,1125.380217,102.8351496,132.7665939,533.2373834,1780.950402,525.6758849,511.9286024
-84.40361394,33.78280977,641,113.4784572,367.3183248,1155.920667,77.94096798,134.1018235,571.4694806,1813.208043,546.3141059,558.7602754
-84.40360034,33.78326027,642,162.9692245,414.7276239,1195.38491,125.6783878,184.0885031,603.8523,1851.355341,591.3767161,577.4480817
-84.40252132,33.78323755,643,160.280479,396.4883347,1137.805418,163.3267021,182.9618108,534.0103744,1789.032828,556.9368016,488.0184261
-84.40306083,33.78324891,644,154.0678765,402.6176857,1165.878693,145.7062705,182.7445376,567.8048433,1819.774032,572.3656646,532.2632203
-84.40198182,33.78322618,645,178.2339897,394.0207869,1111.27369,182.5359642,194.744868,502.9232742,1759.17577,534.3648927,444.994194
-84.39324723,33.7686168,646,131.5262775,364.6148136,622.8949456,133.2952916,97.29012408,156.4132578,239.4480577,1183.558317,1431.842829
-84.39270781,33.76860539,647,83.30995434,383.0886704,638.8174829,83.30995434,55.91808533,113.9363473,203.304663,1212.670297,1448.688534
-84.39162899,33.76858258,648,0,435.1814146,680.637277,0,29.53309147,70.42686314,155.9731176,1274.789069,1486.858309
-84.3921684,33.76859399,649,33.32461703,406.9028096,658.1621682,33.32461703,25.38738206,80.60939933,174.1556767,1243.112308,1467.045688
-84.39269416,33.76905589,650,72.18328631,338.5186824,592.3119155,86.69337121,38.37715649,92.05254021,169.2153596,1172.894581,1402.003134
-84.39161533,33.76903308,651,2.261807564,396.5108227,637.1912834,3.21890029,6.656754856,20.46638721,107.8362894,1237.012376,1441.40971
-84.39215475,33.76904449,652,22.53521055,365.2504146,613.1256547,38.19342902,11.61698225,44.61002329,132.7827233,1204.342417,1420.963536
-84.39432605,33.76863959,653,227.6374004,346.8688918,601.379745,232.726769,192.7237406,249.8646417,323.0178709,1129.348734,1402.898686
-84.39486546,33.76865099,654,241.237381,348.5757608,596.1342831,236.9395747,241.8284023,298.1877851,367.8901076,1104.42181,1390.899041
-84.39378664,33.7686282,655,179.0501993,352.3222888,610.6623044,183.280629,144.2355858,202.3579087,279.8891899,1155.87342,1416.562496
-84.39485182,33.76910148,656,193.5011527,298.9030444,546.2441892,187.7390113,238.3537115,257.7389928,350.2059153,1060.873522,1342.205074
-84.3943124,33.76909009,657,183.0821211,296.910756,551.9639738,182.7427516,188.3595727,240.6751298,302.7236311,1086.799733,1354.636129
-84.39323357,33.76906729,658,121.9787987,317.4617004,575.1032447,135.2430519,88.37129524,141.2702592,211.2733401,1142.769766,1384.589544
-84.3964837,33.76868516,659,316.074625,393.7844077,603.4467859,255.5579653,284.8750643,342.1216846,508.2822938,1040.530847,1365.29352
-84.39540487,33.76866238,660,259.0735552,357.3403055,594.7870798,239.7763079,287.4917706,311.6909353,413.9392679,1081.233788,1380.606954
-84.39594428,33.76867377,661,284.6800661,372.6648988,597.0425838,242.817745,285.7502176,323.4180625,460.8126559,1059.898803,1372.060851
-84.39539123,33.76911287,662,215.3284216,309.0793795,544.787353,189.7764785,237.5087817,262.4450273,398.30487,1036.711918,1331.536661
-84.39593065,33.76912426,663,245.5401438,326.6758267,547.2489713,193.6123717,235.9364809,276.2705129,446.8213913,1014.441013,1322.673542
-84.39647006,33.76913565,664,266.634918,350.5768513,554.2288455,209.3684953,234.8776807,297.9486537,495.6328702,994.1878795,1315.652202
-84.39537759,33.76956337,665,174.9672864,261.4728127,494.7876815,139.7766491,187.5257928,213.5498666,388.5200398,992.7117892,1282.538186
-84.39377299,33.76907869,666,171.893071,303.2638523,561.8310056,178.0252038,138.365434,190.8950029,256.2011134,1114.075302,1368.781803
-84.39483818,33.76955198,667,147.274975,249.3611815,496.3762131,138.2185201,188.7840783,207.739119,339.035743,1017.91833,1293.610753
-84.39429876,33.76954058,668,133.2902292,246.9695648,502.6637635,132.7707364,187.2293743,209.0746656,289.7285777,1044.757037,1306.504253
-84.39375934,33.76952919,669,133.4604572,254.5720586,513.2248119,128.0285363,137.5998679,189.1130145,240.7074208,1072.975408,1321.165373
-84.39374569,33.76997968,670,83.50391259,206.5064211,464.9143323,78.0361393,123.6476176,161.7698182,233.7977164,1032.660968,1273.731629
-84.39482453,33.77000247,671,104.580784,200.0474138,446.5377652,89.2344229,138.7950739,157.7393253,333.6669532,975.6211468,1245.127745
-84.39428511,33.76999108,672,83.74668558,197.0582017,453.5168022,82.80790972,139.8436148,159.0943664,283.7208204,1003.309382,1258.51805
-84.39373204,33.77043018,673,33.67659724,159.6335519,417.0023563,28.07083833,75.64578276,112.6181429,235.5098108,993.2276291,1226.501766
-84.39481089,33.77045297,674,72.00251753,151.1851074,396.7399734,39.90761065,88.80606948,107.739723,335.1760878,933.800409,1196.769577
-84.39427147,33.77044157,675,35.50675268,147.20701,404.5789424,32.845083,89.85461039,109.1140671,285.3137579,962.6744847,1210.694842
-84.39321992,33.76951779,676,120.702804,271.3298733,527.7209213,136.7298743,87.60572917,139.136434,192.1912488,1102.739854,1337.53599
-84.39214109,33.76949498,677,20.72994085,325.9537303,568.9188846,68.97443539,12.38254832,39.18327295,99.66094279,1166.427497,1375.155151
-84.39268051,33.76950638,678,70.71637244,295.6904923,546.4238593,104.8444691,37.61159043,89.15985348,144.6889416,1133.928634,1355.55417
-84.39212743,33.76994547,679,22.66491411,289.9720732,525.7512016,68.7345925,9.24317479,43.48913291,84.57527458,1129.453653,1329.648829
-84.39320627,33.76996828,680,98.87164885,226.8432698,480.8690046,89.47649752,86.94371909,140.0956196,183.9163954,1063.554246,1290.704011
