"Plot Title:  10884524"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884524, SEN S/N: 10884524)","RH, % (LGR S/N: 10884524, SEN S/N: 10884524)","DewPt, °F (LGR S/N: 10884524, SEN S/N: 10884524)","Coupler Detached (LGR S/N: 10884524, SEN S/N: 10884524)","Bad Battery (LGR S/N: 10884524, SEN S/N: 10884524)","Coupler Attached (LGR S/N: 10884524, SEN S/N: 10884524)","Stopped (LGR S/N: 10884524, SEN S/N: 10884524)","End Of File (LGR S/N: 10884524, SEN S/N: 10884524)"
406,02/25/19,15:30:00,70.930,32.056,40.165,,,,,
407,02/25/19,15:40:00,70.803,32.548,40.455,,,,,
408,02/25/19,15:50:00,71.103,33.294,41.315,,,,,
409,02/25/19,16:00:00,71.361,32.443,40.856,,,,,
410,02/25/19,16:10:00,72.523,26.108,36.131,,,,,
411,02/25/19,16:20:00,70.459,24.258,32.459,,,,,
412,02/25/19,16:30:00,68.270,24.953,31.345,,,,,
413,02/25/19,16:40:00,68.571,24.999,31.645,,,,,
414,02/25/19,16:50:00,69.085,26.271,33.370,,,,,
415,02/25/19,17:00:00,69.858,24.948,32.682,,,,,
416,02/25/19,17:10:00,69.427,26.048,33.440,,,,,
417,02/25/19,17:20:00,68.227,30.160,36.219,,,,,
418,02/25/19,17:30:00,67.971,32.805,38.183,,,,,
419,02/25/19,17:40:00,68.013,36.198,40.789,,,,,
420,02/25/19,17:50:00,68.099,38.652,42.580,,,,,
421,02/25/19,18:00:00,68.142,39.920,43.466,,,,,
422,02/25/19,18:10:00,67.971,38.904,42.636,,,,,
423,02/25/19,18:20:00,67.714,39.895,43.065,,,,,
424,02/25/19,18:30:00,67.456,41.526,43.882,,,,,
425,02/25/19,18:40:00,67.158,42.793,44.398,,,,,
426,02/25/19,18:50:00,66.814,43.795,44.694,,,,,
427,02/25/19,19:00:00,66.472,44.602,44.859,,,,,
428,02/25/19,19:10:00,66.130,45.247,44.922,,,,,
429,02/25/19,19:20:00,65.745,45.792,44.883,,,,,
430,02/25/19,19:30:00,65.403,46.212,44.809,,,,,
431,02/25/19,19:40:00,65.059,46.568,44.694,,,,,
432,02/25/19,19:50:00,64.717,46.954,44.596,,,,,
433,02/25/19,20:00:00,64.375,47.245,44.442,,,,,
434,02/25/19,20:10:00,64.033,47.535,44.287,,,,,
435,02/25/19,20:20:00,63.689,47.825,44.130,,,,,
436,02/25/19,20:30:00,63.390,48.054,43.979,,,,,
437,02/25/19,20:40:00,63.133,47.000,43.171,,,,,
438,02/25/19,20:50:00,62.919,46.387,42.636,,,,,
439,02/25/19,21:00:00,62.791,46.504,42.584,,,,,
440,02/25/19,21:10:00,62.533,46.424,42.305,,,,,
441,02/25/19,21:20:00,62.233,46.403,42.019,,,,,
442,02/25/19,21:30:00,61.977,46.793,41.997,,,,,
443,02/25/19,21:40:00,61.633,46.801,41.688,,,,,
444,02/25/19,21:50:00,61.205,46.708,41.245,,,,,
445,02/25/19,22:00:00,60.690,46.735,40.788,,,,,
446,02/25/19,22:10:00,60.174,46.792,40.347,,,,,
447,02/25/19,22:20:00,59.659,46.975,39.974,,,,,
448,02/25/19,22:30:00,59.099,47.123,39.542,,,,,
449,02/25/19,22:40:00,58.582,47.336,39.182,,,,,
450,02/25/19,22:50:00,58.109,47.551,38.862,,,,,
451,02/25/19,23:00:00,57.679,47.738,38.565,,,,,
452,02/25/19,23:10:00,57.204,47.921,38.224,,,,,
453,02/25/19,23:20:00,56.772,48.076,37.908,,,,,
454,02/25/19,23:30:00,56.295,48.166,37.517,,,,,
455,02/25/19,23:40:00,55.819,48.255,37.125,,,,,
456,02/25/19,23:50:00,55.299,48.341,36.691,,,,,
457,02/26/19,00:00:00,54.820,48.460,36.313,,,,,
458,02/26/19,00:10:00,54.300,48.638,35.922,,,,,
459,02/26/19,00:20:00,53.865,48.852,35.631,,,,,
460,02/26/19,00:30:00,53.427,49.004,35.305,,,,,
461,02/26/19,00:40:00,53.035,49.190,35.035,,,,,
462,02/26/19,00:50:00,52.641,49.345,34.750,,,,,
463,02/26/19,01:00:00,52.203,49.465,34.405,,,,,
464,02/26/19,01:10:00,51.852,49.592,34.144,,,,,
465,02/26/19,01:20:00,51.413,49.712,33.798,,,,,
466,02/26/19,01:30:00,51.062,49.869,33.550,,,,,
467,02/26/19,01:40:00,50.709,49.994,33.285,,,,,
468,02/26/19,01:50:00,50.356,50.150,33.035,,,,,
469,02/26/19,02:00:00,50.002,50.276,32.769,,,,,
470,02/26/19,02:10:00,49.692,50.434,32.558,,,,,
471,02/26/19,02:20:00,49.383,50.532,32.319,,,,,
472,02/26/19,02:30:00,49.028,50.657,32.049,,,,,
473,02/26/19,02:40:00,48.762,50.788,31.863,,,,,
474,02/26/19,02:50:00,48.450,50.885,31.622,,,,,
475,02/26/19,03:00:00,48.137,51.042,31.406,,,,,
476,02/26/19,03:10:00,47.871,51.142,31.206,,,,,
477,02/26/19,03:20:00,47.602,51.242,31.005,,,,,
478,02/26/19,03:30:00,47.377,51.375,30.859,,,,,
479,02/26/19,03:40:00,47.154,51.539,30.727,,,,,
480,02/26/19,03:50:00,46.974,51.675,30.625,,,,,
481,02/26/19,04:00:00,46.796,51.842,30.535,,,,,
482,02/26/19,04:10:00,46.706,52.015,30.531,,,,,
483,02/26/19,04:20:00,46.571,52.155,30.470,,,,,
484,02/26/19,04:30:00,46.481,52.298,30.452,,,,,
485,02/26/19,04:40:00,46.436,52.414,30.463,,,,,
486,02/26/19,04:50:00,46.346,52.497,30.418,,,,,
487,02/26/19,05:00:00,46.301,52.583,30.414,,,,,
488,02/26/19,05:10:00,46.256,52.700,30.425,,,,,
489,02/26/19,05:20:00,46.211,52.756,30.409,,,,,
490,02/26/19,05:30:00,46.166,52.842,30.405,,,,,
491,02/26/19,05:40:00,46.166,52.932,30.447,,,,,
492,02/26/19,05:50:00,46.166,52.962,30.461,,,,,
493,02/26/19,06:00:00,46.166,52.992,30.474,,,,,
494,02/26/19,06:10:00,46.166,53.052,30.501,,,,,
495,02/26/19,06:20:00,46.166,53.082,30.515,,,,,
496,02/26/19,06:30:00,46.166,53.112,30.528,,,,,
497,02/26/19,06:40:00,46.211,53.145,30.585,,,,,
498,02/26/19,06:50:00,46.211,53.175,30.598,,,,,
499,02/26/19,07:00:00,46.256,53.179,30.641,,,,,
500,02/26/19,07:10:00,46.256,53.179,30.641,,,,,
501,02/26/19,07:20:00,46.256,53.179,30.641,,,,,
502,02/26/19,07:30:00,46.256,53.209,30.655,,,,,
503,02/26/19,07:40:00,46.301,53.212,30.699,,,,,
504,02/26/19,07:50:00,46.526,54.157,31.330,,,,,
505,02/26/19,08:00:00,47.959,57.691,34.192,,,,,
506,02/26/19,08:10:00,52.992,61.031,40.312,,,,,
507,02/26/19,08:20:00,54.212,54.549,38.685,,,,,
508,02/26/19,08:30:00,56.642,53.899,40.654,,,,,
509,02/26/19,08:40:00,55.168,47.837,36.309,,,,,
510,02/26/19,08:50:00,58.541,55.572,43.196,,,,,
511,02/26/19,09:00:00,62.875,54.740,46.863,,,,,
512,02/26/19,09:10:00,65.745,51.446,47.919,,,,,
513,02/26/19,09:20:00,66.515,40.694,42.507,,,,,
514,02/26/19,09:30:00,65.745,41.869,42.553,,,,,
515,02/26/19,09:40:00,66.173,42.698,43.450,,,,,
516,02/26/19,09:50:00,66.943,42.426,43.979,,,,,
517,02/26/19,10:00:00,67.586,41.888,44.226,,,,,
518,02/26/19,10:10:00,68.099,41.437,44.406,,,,,
519,02/26/19,10:20:00,68.484,40.944,44.438,,,,,
520,02/26/19,10:30:00,68.828,40.545,44.488,,,,,
521,02/26/19,10:40:00,69.085,40.139,44.454,,,,,
522,02/26/19,10:50:00,69.256,37.544,42.849,,,,,
523,02/26/19,11:00:00,68.313,33.351,38.914,,,,,
524,02/26/19,11:10:00,68.871,36.344,41.653,,,,,
525,02/26/19,11:20:00,69.427,36.177,42.026,,,,,
526,02/26/19,11:30:00,69.685,36.027,42.145,,,,,
527,02/26/19,11:40:00,69.858,35.938,42.231,,,,,
528,02/26/19,11:50:00,69.985,35.879,42.303,,,,,
529,02/26/19,12:00:00,70.072,35.818,42.334,,,,,
530,02/26/19,12:10:00,70.158,35.757,42.364,,,,,
531,02/26/19,12:20:00,70.201,35.693,42.355,,,,,
532,02/26/19,12:30:00,70.286,35.632,42.386,,,,,
533,02/26/19,12:40:00,70.329,35.602,42.402,,,,,
534,02/26/19,12:50:00,70.416,35.573,42.456,,,,,
535,02/26/19,13:00:00,70.459,35.543,42.472,,,,,
536,02/26/19,13:10:00,70.543,35.547,42.552,,,,,
537,02/26/19,13:20:00,70.630,35.519,42.606,,,,,
538,02/26/19,13:30:00,72.394,38.115,46.042,,,,,
539,02/26/19,13:40:00,68.400,41.681,44.830,,Logged,,,
540,02/26/19,13:50:00,66.515,45.018,45.140,,,,,
541,02/26/19,14:00:00,66.344,46.530,45.847,,,,,
542,02/26/19,14:10:00,66.344,46.941,46.078,,,,,
543,02/26/19,14:20:00,65.658,48.311,46.200,,,,,
544,02/26/19,14:30:00,66.385,48.961,47.217,,,,,
545,02/26/19,14:40:00,66.043,49.469,47.172,,,,,
546,02/26/19,14:50:00,65.658,50.910,47.566,,,,,
547,02/26/19,15:00:00,66.000,51.621,48.245,,,,,
548,02/26/19,15:10:00,65.788,51.947,48.211,,,,,
549,02/26/19,15:20:00,65.102,53.195,48.195,,,,,
550,02/26/19,15:30:00,65.145,54.001,48.625,,,,,
551,02/26/19,15:40:00,65.145,53.939,48.596,,,,,
552,02/26/19,15:50:00,64.674,53.686,48.034,,,,,
553,02/26/19,16:00:00,64.974,53.771,48.355,,,,,
554,02/26/19,16:10:00,65.359,54.172,48.907,,,,,
555,02/26/19,16:20:00,65.615,54.378,49.246,,,,,
556,02/26/19,16:30:00,65.102,54.552,48.850,,,,,
557,02/26/19,16:40:00,64.888,54.873,48.803,,,,,
558,02/26/19,16:50:00,64.803,55.234,48.893,,,,,
559,02/26/19,17:00:00,64.974,55.310,49.089,,,,,
560,02/26/19,17:10:00,64.931,55.735,49.249,,,,,
561,02/26/19,17:20:00,65.059,55.378,49.201,,,,,
562,02/26/19,17:30:00,64.974,55.064,48.974,,,,,
563,02/26/19,17:40:00,64.674,54.732,48.537,,,,,
564,02/26/19,17:50:00,64.418,54.988,48.418,,,,,
565,02/26/19,18:00:00,64.204,55.093,48.268,,,,,
566,02/26/19,18:10:00,64.033,54.957,48.043,,,,,
567,02/26/19,18:20:00,63.775,54.997,47.824,,,,,
568,02/26/19,18:30:00,63.561,55.010,47.629,,,,,
569,02/26/19,18:40:00,63.176,55.193,47.356,,,,,
570,02/26/19,18:50:00,63.176,55.315,47.412,,,,,
571,02/26/19,19:00:00,62.962,55.756,47.417,,,,,
572,02/26/19,19:10:00,63.090,55.919,47.613,,,,,
573,02/26/19,19:20:00,62.748,56.439,47.530,,,,,
574,02/26/19,19:30:00,62.577,57.155,47.694,,,,,
575,02/26/19,19:40:00,62.748,56.835,47.710,,,,,
576,02/26/19,19:50:00,62.533,56.938,47.556,,,,,
577,02/26/19,20:00:00,62.533,57.121,47.638,,,,,
578,02/26/19,20:10:00,62.319,57.315,47.525,,,,,
579,02/26/19,20:20:00,62.062,57.838,47.518,,,,,
580,02/26/19,20:30:00,62.233,57.368,47.469,,,,,
581,02/26/19,20:40:00,61.977,57.619,47.340,,,,,
582,02/26/19,20:50:00,61.720,58.051,47.289,,,,,
583,02/26/19,21:00:00,61.462,58.149,47.091,,,,,
584,02/26/19,21:10:00,61.677,58.138,47.287,,,,,
585,02/26/19,21:20:00,61.462,58.179,47.104,,,,,
586,02/26/19,21:30:00,61.248,58.583,47.079,,,,,
587,02/26/19,21:40:00,61.290,58.918,47.266,,,,,
588,02/26/19,21:50:00,61.290,59.249,47.408,,,,,
589,02/26/19,22:00:00,61.333,59.073,47.372,,,,,
590,02/26/19,22:10:00,61.419,59.261,47.534,,,,,
591,02/26/19,22:20:00,61.290,59.730,47.615,,,,,
592,02/26/19,22:30:00,61.075,60.191,47.610,,,,,
593,02/26/19,22:40:00,61.075,60.490,47.736,,,,,
594,02/26/19,22:50:00,61.248,60.356,47.842,,,,,
595,02/26/19,23:00:00,61.290,60.270,47.845,,,,,
596,02/26/19,23:10:00,61.248,60.446,47.880,,,,,
597,02/26/19,23:20:00,61.376,60.697,48.106,,,,,
598,02/26/19,23:30:00,60.948,61.166,47.898,,,,,
599,02/26/19,23:40:00,60.733,61.713,47.923,,,,,
600,02/26/19,23:50:00,60.861,62.439,48.342,,,,,
601,02/27/19,00:00:00,60.948,62.655,48.511,,,,,
602,02/27/19,00:10:00,60.904,63.421,48.781,,,,,
603,02/27/19,00:20:00,60.775,63.942,48.868,,,,,
604,02/27/19,00:30:00,60.818,64.418,49.098,,,,,
605,02/27/19,00:40:00,60.904,65.368,49.552,,,,,
606,02/27/19,00:50:00,60.861,66.333,49.885,,,,,
607,02/27/19,01:00:00,60.861,67.443,50.308,,,,,
608,02/27/19,01:10:00,60.818,68.138,50.527,,,,,
609,02/27/19,01:20:00,60.647,68.672,50.560,,,,,
610,02/27/19,01:30:00,60.604,69.364,50.774,,,,,
611,02/27/19,01:40:00,60.647,70.119,51.091,,,,,
612,02/27/19,01:50:00,60.561,70.601,51.181,,,,,
613,02/27/19,02:00:00,60.517,71.200,51.354,,,,,
614,02/27/19,02:10:00,60.390,71.961,51.499,,,,,
615,02/27/19,02:20:00,60.390,72.505,51.688,,,,,
616,02/27/19,02:30:00,60.390,72.933,51.838,,,,,
617,02/27/19,02:40:00,60.390,73.304,51.966,,,,,
618,02/27/19,02:50:00,60.303,73.778,52.047,,,,,
619,02/27/19,03:00:00,60.174,74.247,52.081,,,,,
620,02/27/19,03:10:00,60.089,74.577,52.110,,,,,
621,02/27/19,03:20:00,60.217,75.073,52.401,,,,,
622,02/27/19,03:30:00,60.046,75.308,52.313,,,,,
623,02/27/19,03:40:00,59.830,75.791,52.266,,,,,
624,02/27/19,03:50:00,59.745,76.260,52.338,,,,,
625,02/27/19,04:00:00,59.702,76.817,52.479,,,,,
626,02/27/19,04:10:00,59.830,77.196,52.727,,,,,
627,02/27/19,04:20:00,59.916,77.542,52.923,,,,,
628,02/27/19,04:30:00,59.916,77.766,52.995,,,,,
629,02/27/19,04:40:00,59.830,78.008,52.990,,,,,
630,02/27/19,04:50:00,59.659,78.183,52.878,,,,,
631,02/27/19,05:00:00,59.572,78.535,52.907,,,,,
632,02/27/19,05:10:00,59.529,78.725,52.925,,,,,
633,02/27/19,05:20:00,59.788,79.006,53.267,,,,,
634,02/27/19,05:30:00,59.959,79.138,53.476,,,,,
635,02/27/19,05:40:00,59.916,79.271,53.476,,,,,
636,02/27/19,05:50:00,59.745,79.473,53.371,,,,,
637,02/27/19,06:00:00,59.572,79.841,53.319,,,,,
638,02/27/19,06:10:00,59.659,80.322,53.553,,,,,
639,02/27/19,06:20:00,59.445,80.572,53.420,,,,,
640,02/27/19,06:30:00,59.401,80.870,53.470,,,,,
641,02/27/19,06:40:00,59.229,81.125,53.380,,,,,
642,02/27/19,06:50:00,59.185,81.395,53.420,,,,,
643,02/27/19,07:00:00,59.229,81.565,53.515,,,,,
644,02/27/19,07:10:00,59.229,81.757,53.573,,,,,
645,02/27/19,07:20:00,59.358,81.938,53.755,,,,,
646,02/27/19,07:30:00,59.358,82.185,53.830,,,,,
647,02/27/19,07:40:00,59.142,82.760,53.793,,,,,
648,02/27/19,07:50:00,58.755,83.829,53.730,,,,,
649,02/27/19,08:00:00,58.626,84.654,53.845,,,,,
650,02/27/19,08:10:00,58.712,85.341,54.129,,,,,
651,02/27/19,08:20:00,58.885,85.769,54.421,,,,,
652,02/27/19,08:30:00,59.056,85.818,54.606,,,,,
653,02/27/19,08:40:00,59.099,85.823,54.649,,,,,
654,02/27/19,08:50:00,58.626,85.978,54.226,,,,,
655,02/27/19,09:00:00,58.023,87.133,53.958,,,,,
656,02/27/19,09:10:00,58.023,88.121,54.235,,,,,
657,02/27/19,09:20:00,58.411,88.812,54.810,,,,,
658,02/27/19,09:30:00,58.971,89.312,55.503,,,,,
659,02/27/19,09:40:00,59.099,89.542,55.693,,,,,
660,02/27/19,09:50:00,59.745,89.789,56.401,,,,,
661,02/27/19,10:00:00,60.089,89.757,56.732,,,,,
662,02/27/19,10:10:00,60.174,89.848,56.844,,,,,
663,02/27/19,10:20:00,60.604,89.747,57.241,,,,,
664,02/27/19,10:30:00,60.517,89.656,57.132,,,,,
665,02/27/19,10:40:00,60.733,89.552,57.315,,,,,
666,02/27/19,10:50:00,61.333,89.153,57.799,,,,,
667,02/27/19,11:00:00,61.290,88.612,57.607,,,,,
668,02/27/19,11:10:00,61.547,88.539,57.841,,,,,
669,02/27/19,11:20:00,61.677,88.235,57.882,,,,,
670,02/27/19,11:30:00,61.290,87.807,57.380,,,,,
671,02/27/19,11:40:00,61.290,87.673,57.342,,,,,
672,02/27/19,11:50:00,61.205,87.527,57.216,,,,,
673,02/27/19,12:00:00,61.633,87.072,57.510,,,,,
674,02/27/19,12:10:00,61.977,86.441,57.666,,,,,
675,02/27/19,12:20:00,61.804,85.877,57.333,,,,,
676,02/27/19,12:30:00,61.590,85.740,57.083,,,,,
677,02/27/19,12:40:00,61.720,85.214,57.054,,,,,
678,02/27/19,12:50:00,62.105,84.691,57.281,,,,,
679,02/27/19,13:00:00,62.620,83.990,57.578,,,,,
680,02/27/19,13:10:00,63.219,82.718,57.781,,,,,
681,02/27/19,13:20:00,64.288,81.271,58.383,,,,,
682,02/27/19,13:30:00,63.862,78.480,57.072,,,,,
683,02/27/19,13:40:00,64.717,77.027,57.427,,,,,
684,02/27/19,13:50:00,64.760,75.042,56.797,,,,,
685,02/27/19,14:00:00,66.000,74.062,57.661,,,,,
686,02/27/19,14:10:00,66.173,71.714,56.989,,,,,
687,02/27/19,14:20:00,66.600,71.411,57.292,,,,,
688,02/27/19,14:30:00,66.429,70.957,56.961,,,,,
689,02/27/19,14:40:00,66.344,70.424,56.682,,,,,
690,02/27/19,14:50:00,67.372,69.683,57.394,,,,,
691,02/27/19,15:00:00,66.943,68.965,56.712,,,,,
692,02/27/19,15:10:00,67.586,68.884,57.297,,,,,
693,02/27/19,15:20:00,67.456,67.693,56.718,,,,,
694,02/27/19,15:30:00,67.028,68.092,56.460,,,,,
695,02/27/19,15:40:00,66.472,68.595,56.120,,,,,
696,02/27/19,15:50:00,66.643,68.524,56.257,,,,,
697,02/27/19,16:00:00,66.857,68.193,56.336,,,,,
698,02/27/19,16:10:00,66.729,68.709,56.410,,,,,
699,02/27/19,16:20:00,66.772,68.449,56.352,,,,,
700,02/27/19,16:30:00,66.943,68.672,56.601,,,,,
701,02/27/19,16:40:00,66.558,68.457,56.149,,,,,
702,02/27/19,16:50:00,66.943,68.025,56.354,,,,,
703,02/27/19,17:00:00,66.814,68.189,56.293,,,,,
704,02/27/19,17:10:00,67.158,67.870,56.498,,,,,
705,02/27/19,17:20:00,66.429,68.414,56.010,,,,,
706,02/27/19,17:30:00,66.515,67.776,55.846,,,,,
707,02/27/19,17:40:00,66.344,67.965,55.756,,,,,
708,02/27/19,17:50:00,66.214,68.803,55.953,,,,,
709,02/27/19,18:00:00,66.000,69.542,56.025,,,,,
710,02/27/19,18:10:00,65.615,70.144,55.879,,,,,
711,02/27/19,18:20:00,65.102,70.847,55.643,,,,,
712,02/27/19,18:30:00,64.803,71.569,55.616,,,,,
713,02/27/19,18:40:00,63.946,72.631,55.170,,,,,
714,02/27/19,18:50:00,63.775,73.560,55.332,,,,,
715,02/27/19,19:00:00,63.304,74.423,55.173,,,,,
716,02/27/19,19:10:00,63.176,75.150,55.297,,,,,
717,02/27/19,19:20:00,63.048,75.732,55.369,,,,,
718,02/27/19,19:30:00,62.577,76.103,55.038,,,,,
719,02/27/19,19:40:00,61.977,76.882,54.712,,,,,
720,02/27/19,19:50:00,61.633,78.107,54.779,,,,,
721,02/27/19,20:00:00,61.804,78.519,55.080,,,,,
722,02/27/19,20:10:00,61.290,78.989,54.729,,,,,
723,02/27/19,20:20:00,60.904,79.945,54.653,,,,,
724,02/27/19,20:30:00,60.991,80.649,54.957,,,,,
725,02/27/19,20:40:00,60.690,80.695,54.678,,,,,
726,02/27/19,20:50:00,60.517,81.393,54.725,,,,,
727,02/27/19,21:00:00,59.401,81.888,53.782,,,,,
728,02/27/19,21:10:00,59.229,83.317,54.043,,,,,
729,02/27/19,21:20:00,59.229,84.134,54.286,,,,,
730,02/27/19,21:30:00,59.616,84.455,54.761,,,,,
731,02/27/19,21:40:00,59.445,84.623,54.640,,,,,
732,02/27/19,21:50:00,59.916,84.602,55.099,,,,,
733,02/27/19,22:00:00,60.433,84.505,55.578,,,,,
734,02/27/19,22:10:00,60.303,84.407,55.423,,,,,
735,02/27/19,22:20:00,60.132,84.521,55.287,,,,,
736,02/27/19,22:30:00,60.089,84.407,55.211,,,,,
737,02/27/19,22:40:00,60.003,84.586,55.180,,,,,
738,02/27/19,22:50:00,59.873,84.597,55.056,,,,,
739,02/27/19,23:00:00,59.873,84.950,55.159,,,,,
740,02/27/19,23:10:00,59.529,85.176,54.887,,,,,
741,02/27/19,23:20:00,59.401,85.566,54.873,,,,,
742,02/27/19,23:30:00,59.401,85.998,54.997,,,,,
743,02/27/19,23:40:00,59.401,86.402,55.112,,,,,
744,02/27/19,23:50:00,59.185,86.670,54.977,,,,,
745,02/28/19,00:00:00,59.056,87.029,54.950,,,,,
746,02/28/19,00:10:00,58.928,87.280,54.894,,,,,
747,02/28/19,00:20:00,58.755,87.578,54.808,,,,,
748,02/28/19,00:30:00,58.626,87.828,54.750,,,,,
749,02/28/19,00:40:00,58.755,88.166,54.972,,,,,
750,02/28/19,00:50:00,58.755,88.299,55.009,,,,,
751,02/28/19,01:00:00,58.626,88.415,54.914,,,,,
752,02/28/19,01:10:00,58.498,88.611,54.840,,,,,
753,02/28/19,01:20:00,58.582,88.835,54.986,,,,,
754,02/28/19,01:30:00,58.411,89.077,54.883,,,,,
755,02/28/19,01:40:00,58.541,89.307,55.074,,,,,
756,02/28/19,01:50:00,58.712,89.490,55.294,,,,,
757,02/28/19,02:00:00,58.626,89.637,55.249,,,,,
758,02/28/19,02:10:00,58.582,89.843,55.263,,,,,
759,02/28/19,02:20:00,58.669,89.960,55.380,,,,,
760,02/28/19,02:30:00,58.455,90.169,55.224,,,,,
761,02/28/19,02:40:00,58.325,90.441,55.168,,,,,
762,02/28/19,02:50:00,58.195,90.661,55.099,,,,,
763,02/28/19,03:00:00,58.325,90.863,55.281,,,,,
764,02/28/19,03:10:00,58.282,90.962,55.265,,,,,
765,02/28/19,03:20:00,58.368,91.027,55.368,,,,,
766,02/28/19,03:30:00,58.195,91.108,55.218,,,,,
767,02/28/19,03:40:00,58.152,91.181,55.195,,,,,
768,02/28/19,03:50:00,58.239,91.272,55.305,,,,,
769,02/28/19,04:00:00,58.282,91.330,55.364,,,,,
770,02/28/19,04:10:00,58.195,91.318,55.274,,,,,
771,02/28/19,04:20:00,58.023,91.452,55.139,,,,,
772,02/28/19,04:30:00,58.411,91.506,55.539,,,,,
773,02/28/19,04:40:00,58.411,91.480,55.531,,,,,
774,02/28/19,04:50:00,58.498,91.466,55.614,,,,,
775,02/28/19,05:00:00,58.498,91.439,55.607,,,,,
776,02/28/19,05:10:00,58.455,91.460,55.569,,,,,
777,02/28/19,05:20:00,58.541,91.498,55.665,,,,,
778,02/28/19,05:30:00,58.626,91.378,55.719,,,,,
779,02/28/19,05:40:00,58.928,91.263,55.987,,,,,
780,02/28/19,05:50:00,58.798,91.245,55.854,,,,,
781,02/28/19,06:00:00,58.885,91.125,55.908,,,,,
782,02/28/19,06:10:00,58.928,91.105,55.945,,,,,
783,02/28/19,06:20:00,58.582,91.162,55.618,,,,,
784,02/28/19,06:30:00,58.282,91.278,55.350,,,,,
785,02/28/19,06:40:00,57.936,91.545,55.078,,,,,
786,02/28/19,06:50:00,57.765,91.809,54.975,,,,,
787,02/28/19,07:00:00,57.765,91.966,55.017,,,,,
788,02/28/19,07:10:00,57.850,92.109,55.141,,,,,
789,02/28/19,07:20:00,57.936,92.147,55.236,,,,,
790,02/28/19,07:30:00,58.195,92.210,55.510,,,,,
791,02/28/19,07:40:00,58.455,92.298,55.791,,,,,
792,02/28/19,07:50:00,58.411,92.501,55.801,,,,,
793,02/28/19,08:00:00,57.979,92.597,55.398,,,,,
794,02/28/19,08:10:00,57.850,92.735,55.305,,,,,
795,02/28/19,08:20:00,57.936,92.904,55.434,,,,,
796,02/28/19,08:30:00,58.066,93.105,55.616,,,,,
797,02/28/19,08:40:00,57.979,93.274,55.575,,,,,
798,02/28/19,08:50:00,57.979,93.430,55.614,,,,,
799,02/28/19,09:00:00,58.152,93.533,55.812,,,,,
800,02/28/19,09:10:00,58.239,93.623,55.922,,,,,
801,02/28/19,09:20:00,58.195,93.591,55.870,,,,,
802,02/28/19,09:30:00,58.239,93.623,55.922,,,,,
803,02/28/19,09:40:00,58.195,93.617,55.877,,,,,
804,02/28/19,09:50:00,58.195,93.591,55.870,,,,,
805,02/28/19,10:00:00,58.023,93.670,55.719,,,,,
806,02/28/19,10:10:00,57.936,93.632,55.623,,,,,
807,02/28/19,10:20:00,57.979,93.638,55.668,,,,,
808,02/28/19,10:30:00,57.979,93.638,55.668,,,,,
809,02/28/19,10:40:00,57.936,93.658,55.630,,,,,
810,02/28/19,10:50:00,58.109,93.631,55.794,,,,,
811,02/28/19,11:00:00,58.109,93.631,55.794,,,,,
812,02/28/19,11:10:00,58.109,93.605,55.789,,,,,
813,02/28/19,11:20:00,58.066,93.547,55.729,,,,,
814,02/28/19,11:30:00,58.239,93.467,55.882,,,,,
815,02/28/19,11:40:00,58.498,93.452,56.136,,,,,
816,02/28/19,11:50:00,58.626,93.419,56.255,,,,,
817,02/28/19,12:00:00,58.885,93.377,56.502,,,,,
818,02/28/19,12:10:00,59.056,93.350,56.667,,,,,
819,02/28/19,12:20:00,59.142,93.388,56.763,,,,,
820,02/28/19,12:30:00,59.401,93.399,57.022,,,,,
821,02/28/19,12:40:00,59.401,93.451,57.036,,,,,
822,02/28/19,12:50:00,59.315,93.439,56.948,,,,,
823,02/28/19,13:00:00,59.572,93.423,57.200,,,,,
824,02/28/19,13:10:00,59.745,93.004,57.263,,,,,
825,02/28/19,13:20:00,60.217,92.547,57.612,,,,,
826,02/28/19,13:30:00,60.517,91.958,57.754,,,,,
827,02/28/19,13:40:00,60.775,91.467,57.880,,,,,
828,02/28/19,13:50:00,61.162,90.991,58.134,,,,,
829,02/28/19,14:00:00,61.848,90.449,58.669,,,,,
830,02/28/19,14:10:00,62.319,89.847,58.971,,,,,
831,02/28/19,14:20:00,62.704,89.124,59.151,,,,,
832,02/28/19,14:30:00,63.048,88.337,59.268,,,,,
833,02/28/19,14:40:00,63.176,87.626,59.193,,,,,
834,02/28/19,14:50:00,63.090,86.857,58.887,,,,,
835,02/28/19,15:00:00,63.005,87.117,58.878,,,,,
836,02/28/19,15:10:00,62.875,87.694,58.915,,,,,
837,02/28/19,15:20:00,62.919,87.673,58.953,,,,,
838,02/28/19,15:30:00,62.834,86.878,58.640,,,,,
839,02/28/19,15:40:00,63.005,86.927,58.824,,,,,
840,02/28/19,15:50:00,63.176,87.004,59.014,,,,,
841,02/28/19,16:00:00,63.176,86.733,58.935,,,,,
842,02/28/19,16:10:00,64.033,86.083,59.592,,,,,
843,02/28/19,16:20:00,64.332,84.755,59.493,,,,,
844,02/28/19,16:30:00,63.561,84.301,58.599,,,,,
845,02/28/19,16:40:00,63.946,84.268,58.968,,,,,
846,02/28/19,16:50:00,64.161,84.020,59.103,,,,,
847,02/28/19,17:00:00,63.862,84.037,58.815,,,,,
