"Plot Title:  10884513"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884513, SEN S/N: 10884513)","RH, % (LGR S/N: 10884513, SEN S/N: 10884513)","DewPt, °F (LGR S/N: 10884513, SEN S/N: 10884513)","Coupler Detached (LGR S/N: 10884513, SEN S/N: 10884513)","Coupler Attached (LGR S/N: 10884513, SEN S/N: 10884513)","End Of File (LGR S/N: 10884513, SEN S/N: 10884513)"
4263,05/18/17,04:30:00,73.299,71.943,63.946,,,
4264,05/18/17,04:35:00,73.256,72.026,63.936,,,
4265,05/18/17,04:40:00,73.170,72.311,63.959,,,
4266,05/18/17,04:45:00,73.126,72.570,64.013,,,
4267,05/18/17,04:50:00,73.040,72.853,64.035,,,
4268,05/18/17,04:55:00,72.955,73.137,64.054,,,
4269,05/18/17,05:00:00,72.912,73.336,64.087,,,
4270,05/18/17,05:05:00,72.826,73.735,64.148,,,
4271,05/18/17,05:10:00,72.826,73.794,64.170,,,
4272,05/18/17,05:15:00,72.783,73.993,64.200,,,
4273,05/18/17,05:20:00,72.739,74.192,64.229,,,
4274,05/18/17,05:25:00,72.653,74.415,64.227,,,
4275,05/18/17,05:30:00,72.610,74.701,64.287,,,
4276,05/18/17,05:35:00,72.480,74.919,64.240,,,
4277,05/18/17,05:40:00,72.394,75.286,64.287,,,
4278,05/18/17,05:45:00,72.264,75.619,64.279,,,
4279,05/18/17,05:50:00,72.178,75.927,64.303,,,
4280,05/18/17,05:55:00,72.136,76.240,64.371,,,
4281,05/18/17,06:00:00,72.093,76.436,64.398,,,
4282,05/18/17,06:05:00,72.050,76.691,64.445,,,
4283,05/18/17,06:10:00,72.007,76.945,64.490,,,
4284,05/18/17,06:15:00,72.007,77.289,64.609,,,
4285,05/18/17,06:20:00,72.093,77.443,64.746,,,
4286,05/18/17,06:25:00,72.050,77.725,64.800,,,
4287,05/18/17,06:30:00,72.136,77.878,64.936,,,
4288,05/18/17,06:35:00,72.093,78.073,64.962,,,
4289,05/18/17,06:40:00,72.093,78.274,65.030,,,
4290,05/18/17,06:45:00,72.264,78.494,65.271,,,
4291,05/18/17,06:50:00,72.136,78.707,65.217,,,
4292,05/18/17,06:55:00,72.050,79.325,65.341,,,
4293,05/18/17,07:00:00,72.178,79.283,65.453,,,
4294,05/18/17,07:05:00,72.437,79.256,65.696,,,
4295,05/18/17,07:10:00,72.653,79.167,65.878,,,
4296,05/18/17,07:15:00,72.610,79.276,65.872,,,
4297,05/18/17,07:20:00,72.739,79.263,65.993,,,
4298,05/18/17,07:25:00,72.783,79.325,66.056,,,
4299,05/18/17,07:30:00,72.955,79.174,66.175,,,
4300,05/18/17,07:35:00,72.955,79.288,66.213,,,
4301,05/18/17,07:40:00,73.256,79.237,66.490,,,
4302,05/18/17,07:45:00,73.429,78.943,66.560,,,
4303,05/18/17,07:50:00,73.386,79.138,66.583,,,
4304,05/18/17,07:55:00,73.602,78.820,66.686,,,
4305,05/18/17,08:00:00,73.429,79.200,66.646,,,
4306,05/18/17,08:05:00,73.515,79.268,66.753,,,
4307,05/18/17,08:10:00,73.645,79.283,66.884,,,
4308,05/18/17,08:15:00,74.250,78.924,67.354,,,
4309,05/18/17,08:20:00,74.511,78.121,67.332,,,
4310,05/18/17,08:25:00,74.856,77.671,67.514,,,
4311,05/18/17,08:30:00,75.204,77.451,67.775,,,
4312,05/18/17,08:35:00,75.290,77.114,67.743,,,
4313,05/18/17,08:40:00,76.028,76.444,68.223,,,
4314,05/18/17,08:45:00,76.071,76.129,68.155,,,
4315,05/18/17,08:50:00,76.419,76.110,68.484,,,
4316,05/18/17,08:55:00,76.507,75.654,68.407,,,
4317,05/18/17,09:00:00,76.158,75.819,68.128,,,
4318,05/18/17,09:05:00,76.636,75.610,68.517,,,
4319,05/18/17,09:10:00,76.419,75.148,68.140,,,
4320,05/18/17,09:15:00,76.593,75.138,68.304,,,
4321,05/18/17,09:20:00,76.942,74.445,68.389,,,
4322,05/18/17,09:25:00,77.292,74.805,68.859,,,
4323,05/18/17,09:30:00,77.247,73.450,68.319,,,
4324,05/18/17,09:35:00,77.292,73.219,68.274,,,
4325,05/18/17,09:40:00,78.165,72.574,68.875,,,
4326,05/18/17,09:45:00,78.953,72.213,69.498,,,
4327,05/18/17,09:50:00,79.261,71.264,69.429,,,
4328,05/18/17,09:55:00,81.244,70.512,71.044,,,
4329,05/18/17,10:00:00,81.687,68.027,70.468,,,
4330,05/18/17,10:05:00,82.130,66.340,70.189,,,
4331,05/18/17,10:10:00,81.819,66.280,69.867,,,
4332,05/18/17,10:15:00,81.819,66.280,69.867,,,
4333,05/18/17,10:20:00,82.665,65.384,70.290,,,
4334,05/18/17,10:25:00,82.308,64.370,69.512,,,
4335,05/18/17,10:30:00,82.263,65.713,70.048,,,
4336,05/18/17,10:35:00,82.175,64.818,69.580,,,
4337,05/18/17,10:40:00,82.841,64.972,70.281,,,
4338,05/18/17,10:45:00,82.042,65.508,69.750,,,
4339,05/18/17,10:50:00,82.042,65.447,69.724,,,
4340,05/18/17,10:55:00,81.997,64.188,69.138,,,
4341,05/18/17,11:00:00,81.333,64.831,68.785,,,
4342,05/18/17,11:05:00,81.730,65.479,69.442,,,
4343,05/18/17,11:10:00,82.042,65.508,69.750,,,
4344,05/18/17,11:15:00,81.952,64.154,69.080,,,
4345,05/18/17,11:20:00,82.218,64.332,69.411,,,
4346,05/18/17,11:25:00,82.976,64.770,70.320,,,
4347,05/18/17,11:30:00,83.824,63.958,70.770,,,
4348,05/18/17,11:35:00,83.736,62.499,70.034,,,
4349,05/18/17,11:40:00,83.332,62.122,69.483,,,
4350,05/18/17,11:45:00,83.021,61.816,69.049,,,
4351,05/18/17,11:50:00,82.931,63.136,69.561,,,
4352,05/18/17,11:55:00,82.976,62.523,69.328,,,
4353,05/18/17,12:00:00,82.798,61.796,68.830,,,
4354,05/18/17,12:05:00,84.004,60.317,69.285,,,
4355,05/18/17,12:10:00,82.665,61.536,68.585,,,
4356,05/18/17,12:15:00,83.109,61.172,68.839,,,
4357,05/18/17,12:20:00,83.422,61.324,69.204,,,
4358,05/18/17,12:25:00,83.332,60.415,68.698,,,
4359,05/18/17,12:30:00,83.287,61.622,69.215,,,
4360,05/18/17,12:35:00,83.199,60.870,68.783,,,
4361,05/18/17,12:40:00,83.691,60.570,69.109,,,
4362,05/18/17,12:45:00,84.722,59.942,69.784,,,
4363,05/18/17,12:50:00,85.397,59.468,70.194,,,
4364,05/18/17,12:55:00,84.945,58.489,69.300,,,
4365,05/18/17,13:00:00,85.712,56.059,68.810,,,
4366,05/18/17,13:05:00,86.301,56.740,69.703,,,
4367,05/18/17,13:10:00,86.891,56.725,70.246,,,
4368,05/18/17,13:15:00,86.936,54.885,69.346,,,
4369,05/18/17,13:20:00,86.074,54.370,68.275,,,
4370,05/18/17,13:25:00,86.891,51.934,67.725,,,
4371,05/18/17,13:30:00,86.981,51.716,67.689,,,
4372,05/18/17,13:35:00,87.073,53.393,68.684,,,
4373,05/18/17,13:40:00,87.802,51.616,68.389,,,
4374,05/18/17,13:45:00,86.074,52.130,67.078,,,
4375,05/18/17,13:50:00,86.617,52.428,67.743,,,
4376,05/18/17,13:55:00,87.073,50.820,67.273,,,
4377,05/18/17,14:00:00,87.757,51.225,68.130,,,
4378,05/18/17,14:05:00,87.073,49.590,66.573,,,
4379,05/18/17,14:10:00,88.306,49.808,67.831,,,
4380,05/18/17,14:15:00,87.802,50.096,67.534,,,
4381,05/18/17,14:20:00,87.665,48.625,66.555,,,
4382,05/18/17,14:25:00,88.443,50.207,68.185,,,
4383,05/18/17,14:30:00,87.528,49.850,67.141,,,
4384,05/18/17,14:35:00,87.483,51.076,67.795,,,
4385,05/18/17,14:40:00,88.167,49.506,67.530,,,
4386,05/18/17,14:45:00,86.664,49.431,66.106,,,
4387,05/18/17,14:50:00,86.844,50.254,66.744,,,
4388,05/18/17,14:55:00,87.073,50.108,66.870,,,
4389,05/18/17,15:00:00,87.757,49.607,67.210,,,
4390,05/18/17,15:05:00,88.214,48.827,67.176,,,
4391,05/18/17,15:10:00,88.351,49.259,67.554,,,
4392,05/18/17,15:15:00,87.757,48.176,66.373,,,
4393,05/18/17,15:20:00,87.620,48.557,66.474,,,
4394,05/18/17,15:25:00,87.573,48.228,66.236,,,
4395,05/18/17,15:30:00,86.844,48.600,65.790,,,
4396,05/18/17,15:35:00,86.346,49.700,65.970,,,
4397,05/18/17,15:40:00,86.301,50.440,66.349,,,
4398,05/18/17,15:45:00,85.894,49.926,65.683,,,
4399,05/18/17,15:50:00,86.074,50.908,66.403,,,
4400,05/18/17,15:55:00,85.712,50.559,65.874,,,
4401,05/18/17,16:00:00,85.487,50.800,65.802,,,
4402,05/18/17,16:05:00,85.397,51.726,66.231,,,
4403,05/18/17,16:10:00,85.307,52.265,66.441,,,
4404,05/18/17,16:15:00,85.307,52.554,66.598,,,
4405,05/18/17,16:20:00,85.352,52.781,66.763,,,
4406,05/18/17,16:25:00,85.577,52.189,66.652,,,
4407,05/18/17,16:30:00,85.712,50.656,65.928,,,
4408,05/18/17,16:35:00,85.849,49.794,65.566,,,
4409,05/18/17,16:40:00,85.712,50.527,65.856,,,
4410,05/18/17,16:45:00,85.757,49.626,65.386,,,
4411,05/18/17,16:50:00,86.029,47.340,64.296,,,
4412,05/18/17,16:55:00,86.074,48.416,64.976,,,
4413,05/18/17,17:00:00,85.894,49.085,65.201,,,
4414,05/18/17,17:05:00,85.622,50.230,65.606,,,
4415,05/18/17,17:10:00,85.622,49.389,65.127,,,
4416,05/18/17,17:15:00,86.211,47.776,64.722,,,
4417,05/18/17,17:20:00,86.844,47.298,65.016,,,
4418,05/18/17,17:25:00,86.391,46.712,64.247,,,
4419,05/18/17,17:30:00,86.164,47.740,64.659,,,
4420,05/18/17,17:35:00,85.802,48.300,64.659,,,
4421,05/18/17,17:40:00,85.577,49.483,65.140,,,
4422,05/18/17,17:45:00,85.577,50.162,65.527,,,
4423,05/18/17,17:50:00,85.352,49.758,65.089,,,
4424,05/18/17,17:55:00,85.082,50.158,65.068,,,
4425,05/18/17,18:00:00,84.900,50.242,64.949,,,
4426,05/18/17,18:05:00,84.722,50.744,65.066,,,
4427,05/18/17,18:10:00,84.542,51.020,65.053,,,
4428,05/18/17,18:15:00,84.452,50.917,64.913,,,
4429,05/18/17,18:20:00,84.407,51.011,64.924,,,
4430,05/18/17,18:25:00,84.272,51.450,65.043,,,
4431,05/18/17,18:30:00,84.227,51.383,64.963,,,
4432,05/18/17,18:35:00,84.227,51.479,65.017,,,
4433,05/18/17,18:40:00,84.004,52.135,65.167,,,
4434,05/18/17,18:45:00,83.824,52.218,65.046,,,
4435,05/18/17,18:50:00,83.601,52.712,65.106,,,
4436,05/18/17,18:55:00,83.556,52.677,65.044,,,
4437,05/18/17,19:00:00,83.646,52.364,64.960,,,
4438,05/18/17,19:05:00,83.287,52.975,64.956,,,
4439,05/18/17,19:10:00,83.021,52.891,64.663,,,
4440,05/18/17,19:15:00,82.798,53.192,64.616,,,
4441,05/18/17,19:20:00,82.753,53.380,64.674,,,
4442,05/18/17,19:25:00,82.486,53.614,64.549,,,
4443,05/18/17,19:30:00,82.175,54.161,64.544,,,
4444,05/18/17,19:35:00,81.909,55.026,64.740,,,
4445,05/18/17,19:40:00,81.466,55.370,64.503,,,
4446,05/18/17,19:45:00,81.154,56.006,64.533,,,
4447,05/18/17,19:50:00,80.890,56.613,64.585,,,
4448,05/18/17,19:55:00,80.713,57.351,64.782,,,
4449,05/18/17,20:00:00,80.404,57.951,64.782,,,
4450,05/18/17,20:05:00,80.139,58.552,64.821,,,
4451,05/18/17,20:10:00,79.831,59.272,64.870,,,
4452,05/18/17,20:15:00,79.435,60.168,64.915,,,
4453,05/18/17,20:20:00,79.173,60.825,64.967,,,
4454,05/18/17,20:25:00,78.865,61.476,64.971,,,
4455,05/18/17,20:30:00,78.559,62.401,65.093,,,
4456,05/18/17,20:35:00,78.296,63.051,65.131,,,
4457,05/18/17,20:40:00,78.165,63.345,65.134,,,
4458,05/18/17,20:45:00,77.945,63.874,65.156,,,
4459,05/18/17,20:50:00,77.815,64.440,65.275,,,
4460,05/18/17,20:55:00,77.553,64.963,65.246,,,
4461,05/18/17,21:00:00,77.292,65.544,65.242,,,
4462,05/18/17,21:05:00,77.072,66.098,65.264,,,
4463,05/18/17,21:10:00,76.942,66.628,65.359,,,
4464,05/18/17,21:15:00,76.899,66.925,65.439,,,
4465,05/18/17,21:20:00,76.899,67.076,65.500,,,
4466,05/18/17,21:25:00,76.811,67.488,65.584,,,
4467,05/18/17,21:30:00,76.811,67.818,65.719,,,
4468,05/18/17,21:35:00,76.811,67.998,65.791,,,
4469,05/18/17,21:40:00,76.854,68.242,65.930,,,
4470,05/18/17,21:45:00,76.854,68.422,66.002,,,
4471,05/18/17,21:50:00,76.899,68.486,66.070,,,
4472,05/18/17,21:55:00,76.986,68.495,66.157,,,
4473,05/18/17,22:00:00,76.942,68.611,66.160,,,
4474,05/18/17,22:05:00,76.854,69.080,66.265,,,
4475,05/18/17,22:10:00,76.768,69.340,66.283,,,
4476,05/18/17,22:15:00,76.636,69.685,66.294,,,
4477,05/18/17,22:20:00,76.550,69.944,66.312,,,
4478,05/18/17,22:25:00,76.464,70.203,66.328,,,
4479,05/18/17,22:30:00,76.375,70.610,66.402,,,
4480,05/18/17,22:35:00,76.289,70.957,66.452,,,
4481,05/18/17,22:40:00,76.158,71.240,66.434,,,
4482,05/18/17,22:45:00,76.071,71.526,66.461,,,
4483,05/18/17,22:50:00,75.898,72.069,66.499,,,
4484,05/18/17,22:55:00,75.724,72.493,66.490,,,
4485,05/18/17,23:00:00,75.594,72.862,66.502,,,
4486,05/18/17,23:05:00,75.463,73.259,66.524,,,
4487,05/18/17,23:10:00,75.376,73.572,66.555,,,
4488,05/18/17,23:15:00,75.290,73.709,66.522,,,
4489,05/18/17,23:20:00,75.247,73.822,66.520,,,
4490,05/18/17,23:25:00,75.204,74.139,66.596,,,
4491,05/18/17,23:30:00,75.117,74.334,66.582,,,
4492,05/18/17,23:35:00,75.074,74.446,66.582,,,
4493,05/18/17,23:40:00,75.029,74.412,66.528,,,
4494,05/18/17,23:45:00,74.986,74.583,66.547,,,
4495,05/18/17,23:50:00,74.899,74.836,66.555,,,
4496,05/18/17,23:55:00,74.770,75.054,66.508,,,
4497,05/19/17,00:00:00,74.727,75.108,66.484,,,
4498,05/19/17,00:05:00,74.683,75.510,66.587,,,
4499,05/19/17,00:10:00,74.683,75.743,66.670,,,
4500,05/19/17,00:15:00,74.813,75.147,66.582,,,
4501,05/19/17,00:20:00,75.117,74.130,66.508,,,
4502,05/19/17,00:25:00,75.898,72.158,66.531,,,
4503,05/19/17,00:30:00,76.332,70.783,66.427,,,
4504,05/19/17,00:35:00,76.419,70.079,66.238,,,
4505,05/19/17,00:40:00,76.419,69.603,66.052,,,
4506,05/19/17,00:45:00,76.419,69.484,66.006,,,
4507,05/19/17,00:50:00,76.289,69.530,65.899,,,
4508,05/19/17,00:55:00,76.158,69.606,65.804,,,
4509,05/19/17,01:00:00,76.071,69.598,65.716,,,
4510,05/19/17,01:05:00,76.028,69.295,65.556,,,
4511,05/19/17,01:10:00,75.942,69.257,65.458,,,
4512,05/19/17,01:15:00,75.810,69.333,65.363,,,
4513,05/19/17,01:20:00,75.724,69.116,65.194,,,
4514,05/19/17,01:25:00,75.637,69.166,65.131,,,
4515,05/19/17,01:30:00,75.508,69.153,65.001,,,
4516,05/19/17,01:35:00,75.376,69.349,64.953,,,
4517,05/19/17,01:40:00,75.290,69.251,64.830,,,
4518,05/19/17,01:45:00,75.247,69.068,64.717,,,
4519,05/19/17,01:50:00,75.204,68.795,64.569,,,
4520,05/19/17,01:55:00,75.247,68.591,64.530,,,
4521,05/19/17,02:00:00,75.160,68.552,64.431,,,
4522,05/19/17,02:05:00,75.074,68.633,64.380,,,
4523,05/19/17,02:10:00,74.986,68.743,64.341,,,
4524,05/19/17,02:15:00,74.943,68.769,64.308,,,
4525,05/19/17,02:20:00,74.899,68.794,64.278,,,
4526,05/19/17,02:25:00,74.856,68.879,64.269,,,
4527,05/19/17,02:30:00,74.727,69.045,64.209,,,
4528,05/19/17,02:35:00,74.554,69.325,64.153,,,
4529,05/19/17,02:40:00,74.424,69.460,64.081,,,
4530,05/19/17,02:45:00,74.338,69.659,64.076,,,
4531,05/19/17,02:50:00,74.206,69.972,64.072,,,
4532,05/19/17,02:55:00,74.034,70.339,64.047,,,
4533,05/19/17,03:00:00,73.818,70.937,64.067,,,
4534,05/19/17,03:05:00,73.602,71.298,63.995,,,
4535,05/19/17,03:10:00,73.515,71.112,63.842,,,
4536,05/19/17,03:15:00,73.429,71.133,63.766,,,
4537,05/19/17,03:20:00,73.299,71.267,63.693,,,
4538,05/19/17,03:25:00,73.213,71.611,63.739,,,
4539,05/19/17,03:30:00,73.126,71.778,63.718,,,
4540,05/19/17,03:35:00,73.040,71.945,63.698,,,
4541,05/19/17,03:40:00,72.912,71.961,63.579,,,
4542,05/19/17,03:45:00,72.783,72.416,63.622,,,
4543,05/19/17,03:50:00,72.523,73.003,63.588,,,
4544,05/19/17,03:55:00,72.264,73.238,63.424,,,
4545,05/19/17,04:00:00,72.264,73.267,63.435,,,
4546,05/19/17,04:05:00,72.178,73.345,63.381,,,
4547,05/19/17,04:10:00,72.093,73.540,63.369,,,
4548,05/19/17,04:15:00,71.834,74.094,63.318,,,
4549,05/19/17,04:20:00,71.620,74.563,63.279,,,
4550,05/19/17,04:25:00,71.490,75.215,63.385,,,
4551,05/19/17,04:30:00,71.404,75.408,63.369,,,
4552,05/19/17,04:35:00,71.404,75.552,63.419,,,
4553,05/19/17,04:40:00,71.317,75.658,63.374,,,
4554,05/19/17,04:45:00,71.231,75.850,63.358,,,
4555,05/19/17,04:50:00,71.103,75.951,63.268,,,
4556,05/19/17,04:55:00,70.974,76.109,63.198,,,
4557,05/19/17,05:00:00,70.974,76.339,63.277,,,
4558,05/19/17,05:05:00,70.803,76.751,63.252,,,
4559,05/19/17,05:10:00,70.673,77.367,63.338,,,
4560,05/19/17,05:15:00,70.502,77.605,63.252,,,
4561,05/19/17,05:20:00,70.372,77.761,63.180,,,
4562,05/19/17,05:25:00,70.286,77.780,63.102,,,
4563,05/19/17,05:30:00,70.158,77.822,62.991,,,
4564,05/19/17,05:35:00,70.115,78.103,63.045,,,
4565,05/19/17,05:40:00,69.942,78.111,62.879,,,
4566,05/19/17,05:45:00,69.814,78.011,62.721,,,
4567,05/19/17,05:50:00,69.685,77.939,62.571,,,
4568,05/19/17,05:55:00,69.600,78.299,62.609,,,
4569,05/19/17,06:00:00,69.427,78.336,62.454,,,
4570,05/19/17,06:05:00,69.256,78.402,62.308,,,
4571,05/19/17,06:10:00,69.170,78.562,62.278,,,
4572,05/19/17,06:15:00,69.085,78.751,62.258,,,
4573,05/19/17,06:20:00,69.042,78.888,62.262,,,
4574,05/19/17,06:25:00,69.085,79.035,62.352,,,
4575,05/19/17,06:30:00,69.213,79.192,62.528,,,
4576,05/19/17,06:35:00,69.386,78.587,62.496,,,
4577,05/19/17,06:40:00,69.600,78.214,62.580,,,
4578,05/19/17,06:45:00,69.685,78.053,62.609,,,
4579,05/19/17,06:50:00,69.771,77.863,62.629,,,
4580,05/19/17,06:55:00,69.942,77.883,62.803,,,
4581,05/19/17,07:00:00,70.158,77.822,62.991,,,
4582,05/19/17,07:05:00,70.286,77.666,63.064,,,
4583,05/19/17,07:10:00,70.329,77.671,63.108,,,
4584,05/19/17,07:15:00,70.630,77.619,63.383,,,
4585,05/19/17,07:20:00,70.803,77.267,63.430,,,
4586,05/19/17,07:25:00,70.846,77.157,63.433,,,
4587,05/19/17,07:30:00,70.716,77.286,63.352,,,
4588,05/19/17,07:35:00,70.803,77.382,63.469,,,
4589,05/19/17,07:40:00,70.930,77.224,63.540,,,
4590,05/19/17,07:45:00,71.317,77.498,64.011,,,
4591,05/19/17,07:50:00,71.577,76.407,63.885,,,
4592,05/19/17,07:55:00,71.661,75.783,63.752,,,
4593,05/19/17,08:00:00,71.920,75.494,63.900,,,
4594,05/19/17,08:05:00,72.307,75.421,64.251,,,
4595,05/19/17,08:10:00,72.394,75.170,64.245,,,
4596,05/19/17,08:15:00,72.480,74.048,63.927,,,
4597,05/19/17,08:20:00,73.558,73.143,64.641,,,
4598,05/19/17,08:25:00,73.558,72.058,64.240,,,
4599,05/19/17,08:30:00,73.299,72.793,64.261,,,
4600,05/19/17,08:35:00,73.645,72.302,64.414,,,
4601,05/19/17,08:40:00,74.381,71.202,64.710,,,
4602,05/19/17,08:45:00,74.295,70.484,64.351,,,
4603,05/19/17,08:50:00,74.250,70.746,64.411,,,
4604,05/19/17,08:55:00,74.511,70.714,64.648,,,
4605,05/19/17,09:00:00,74.727,70.618,64.819,,,
4606,05/19/17,09:05:00,75.463,70.041,65.305,,,
4607,05/19/17,09:10:00,76.332,69.147,65.790,,,
4608,05/19/17,09:15:00,75.810,68.348,64.974,,,
4609,05/19/17,09:20:00,76.071,67.625,64.933,,,
4610,05/19/17,09:25:00,76.246,67.403,65.010,,,
4611,05/19/17,09:30:00,76.289,66.836,64.821,,,
4612,05/19/17,09:35:00,76.854,67.673,65.701,,,
4613,05/19/17,09:40:00,77.727,66.433,66.027,,,
4614,05/19/17,09:45:00,78.076,64.343,65.482,,,
4615,05/19/17,09:50:00,78.296,64.759,65.867,,,
4616,05/19/17,09:55:00,80.272,62.833,66.907,,,
4617,05/19/17,10:00:00,81.244,61.070,67.032,,,
4618,05/19/17,10:05:00,83.109,60.737,68.639,,,
4619,05/19/17,10:10:00,84.227,58.836,68.792,,,
4620,05/19/17,10:15:00,84.990,57.580,68.896,,,
4621,05/19/17,10:20:00,85.127,56.328,68.400,,,
4622,05/19/17,10:25:00,83.199,56.077,66.475,,,
4623,05/19/17,10:30:00,82.085,58.842,66.785,,,
4624,05/19/17,10:35:00,82.042,59.836,67.213,,,
4625,05/19/17,10:40:00,82.665,59.297,67.545,,,
4626,05/19/17,10:45:00,81.775,59.533,66.819,,,
4627,05/19/17,10:50:00,81.509,59.448,66.529,,,
4628,05/19/17,10:55:00,81.730,59.653,66.835,,,
4629,05/19/17,11:00:00,81.642,60.764,67.267,,,
4630,05/19/17,11:05:00,82.175,60.190,67.503,,,
4631,05/19/17,11:10:00,82.575,59.633,67.618,,,
4632,05/19/17,11:15:00,82.396,59.025,67.165,,,
4633,05/19/17,11:20:00,82.753,59.242,67.602,,,
4634,05/19/17,11:25:00,82.665,57.670,66.762,,,
4635,05/19/17,11:30:00,82.308,57.828,66.506,,,
4636,05/19/17,11:35:00,82.708,57.517,66.729,,,
4637,05/19/17,11:40:00,83.199,57.620,67.239,,,
4638,05/19/17,11:45:00,83.377,56.502,66.853,,,
4639,05/19/17,11:50:00,82.931,57.127,66.747,,,
4640,05/19/17,11:55:00,83.199,56.235,66.553,,,
4641,05/19/17,12:00:00,83.556,56.706,67.122,,,
4642,05/19/17,12:05:00,84.452,57.189,68.200,,,
4643,05/19/17,12:10:00,85.035,56.574,68.439,,,
4644,05/19/17,12:15:00,84.857,54.848,67.392,,,
4645,05/19/17,12:20:00,84.812,55.574,67.723,,,
4646,05/19/17,12:25:00,85.217,53.857,67.210,,,
4647,05/19/17,12:30:00,85.262,53.701,67.170,,,
4648,05/19/17,12:35:00,85.307,51.816,66.196,,,
4649,05/19/17,12:40:00,85.127,51.642,65.935,,,
4650,05/19/17,12:45:00,85.217,52.547,66.511,,,
4651,05/19/17,12:50:00,85.397,52.785,66.807,,,
4652,05/19/17,12:55:00,86.029,53.313,67.674,,,
4653,05/19/17,13:00:00,86.527,52.261,67.568,,,
4654,05/19/17,13:05:00,87.163,51.439,67.703,,,
4655,05/19/17,13:10:00,88.122,51.123,68.409,,,
4656,05/19/17,13:15:00,88.534,49.402,67.806,,,
4657,05/19/17,13:20:00,87.573,50.112,67.332,,,
4658,05/19/17,13:25:00,87.573,50.306,67.444,,,
4659,05/19/17,13:30:00,88.993,49.109,68.056,,,
4660,05/19/17,13:35:00,89.362,48.320,67.926,,,
4661,05/19/17,13:40:00,88.902,48.973,67.892,,,
4662,05/19/17,13:45:00,89.823,47.960,68.133,,,
4663,05/19/17,13:50:00,89.915,46.819,67.523,,,
4664,05/19/17,13:55:00,88.855,48.154,67.365,,,
4665,05/19/17,14:00:00,89.177,46.638,66.738,,,
4666,05/19/17,14:05:00,88.902,45.864,66.007,,,
4667,05/19/17,14:10:00,88.947,46.491,66.439,,,
4668,05/19/17,14:15:00,88.810,45.628,65.775,,,
4669,05/19/17,14:20:00,88.671,47.128,66.578,,,
4670,05/19/17,14:25:00,89.132,46.832,66.816,,,
4671,05/19/17,14:30:00,88.993,46.035,66.198,,,
4672,05/19/17,14:35:00,88.671,46.702,66.319,,,
4673,05/19/17,14:40:00,88.534,46.004,65.761,,,
4674,05/19/17,14:45:00,88.534,45.675,65.556,,,
4675,05/19/17,14:50:00,89.132,46.504,66.614,,,
4676,05/19/17,14:55:00,89.040,45.413,65.849,,,
4677,05/19/17,15:00:00,88.947,44.846,65.404,,,
4678,05/19/17,15:05:00,87.847,46.090,65.190,,,
4679,05/19/17,15:10:00,87.073,46.660,64.836,,,
4680,05/19/17,15:15:00,86.891,47.007,64.881,,,
4681,05/19/17,15:20:00,86.844,46.514,64.540,,,
4682,05/19/17,15:25:00,87.528,46.625,65.230,,,
4683,05/19/17,15:30:00,87.483,46.982,65.406,,,
4684,05/19/17,15:35:00,87.528,46.756,65.309,,,
4685,05/19/17,15:40:00,88.214,45.753,65.313,,,
4686,05/19/17,15:45:00,88.075,45.448,64.998,,,
4687,05/19/17,15:50:00,88.075,46.006,65.347,,,
4688,05/19/17,15:55:00,87.985,44.290,64.177,,,
4689,05/19/17,16:00:00,88.075,44.658,64.495,,,
4690,05/19/17,16:05:00,88.259,45.657,65.295,,,
4691,05/19/17,16:10:00,88.214,45.293,65.023,,,
4692,05/19/17,16:15:00,88.075,46.498,65.651,,,
4693,05/19/17,16:20:00,88.075,46.302,65.529,,,
4694,05/19/17,16:25:00,87.528,46.396,65.089,,,
4695,05/19/17,16:30:00,87.391,46.518,65.039,,,
4696,05/19/17,16:35:00,86.936,46.683,64.726,,,
4697,05/19/17,16:40:00,87.118,47.284,65.257,,,
4698,05/19/17,16:45:00,87.436,46.717,65.203,,,
4699,05/19/17,16:50:00,87.620,46.304,65.115,,,
4700,05/19/17,16:55:00,87.757,45.985,65.043,,,
4701,05/19/17,17:00:00,87.894,46.388,65.415,,,
4702,05/19/17,17:05:00,87.163,46.699,64.942,,,
4703,05/19/17,17:10:00,86.709,47.875,65.237,,,
4704,05/19/17,17:15:00,86.482,47.892,65.039,,,
4705,05/19/17,17:20:00,86.572,48.224,65.318,,,
4706,05/19/17,17:25:00,86.029,48.186,64.800,,,
4707,05/19/17,17:30:00,85.894,49.182,65.257,,,
4708,05/19/17,17:35:00,85.984,49.901,65.752,,,
4709,05/19/17,17:40:00,86.211,50.240,66.151,,,
4710,05/19/17,17:45:00,85.939,50.317,65.946,,,
4711,05/19/17,17:50:00,85.802,50.727,66.052,,,
4712,05/19/17,17:55:00,85.712,51.010,66.126,,,
4713,05/19/17,18:00:00,85.442,50.088,65.359,,,
4714,05/19/17,18:05:00,85.442,50.571,65.633,,,
4715,05/19/17,18:10:00,85.082,50.061,65.014,,,
4716,05/19/17,18:15:00,84.900,50.822,65.275,,,
4717,05/19/17,18:20:00,84.632,51.445,65.370,,,
4718,05/19/17,18:25:00,84.722,51.227,65.332,,,
4719,05/19/17,18:30:00,84.542,51.599,65.372,,,
4720,05/19/17,18:35:00,84.272,52.155,65.426,,,
4721,05/19/17,18:40:00,84.094,51.950,65.149,,,
